record_id,source,item_label,category,material_family,material_keywords,weight_kg,weight_kg_filled,weight_imputed,width_cm,depth_cm,height_cm,volume_l,size_bin,weight_bin,missing_dimensions,missing_weight,missing_materials,url,product_url
s29580602,IKEA,beds_mattresses_beds_daybeds,beds mattresses beds daybeds,mixed,"particleboard,fiberboard,honeycomb,structure,paper,filling,100,recycled,acrylic,paint,acrylic,paint,plastic,edging,particleboard,fiberboard,acrylic,paint,acrylic,paint,plastic,edging,layer,glued,wood,veneer,adhesive,resin,as,coating,100,polyester,particleboard,melamine,foil,acrylic,paint,acrylic,paint,plastic,edging,particleboard,melamine,foil,plastic,foil,paper,foil,melamine,foil,plastic,edging,fiberboard,acrylic,paint,paper,foil,plastic,foil,particleboard,paper,edging,55,cotton,45,polyester,min,90,recycled,100,polypropylene,70,viscose,30,polyester,polyurethane,foam,1,5,lb,cu,ft,100,polypropylene,steel",24.32160304,24.32160304,False,79.38,210.19,5.08,84.75920157600001,extra_large,heavy,False,False,False,https://www.ikea.com/us/en/images/products/vihals-day-bed-with-storage-1-mattress-white-vannareid-firm__1435110_pe983702_s5.jpg,https://www.ikea.com/us/en/p/vihals-day-bed-with-storage-1-mattress-white-vannareid-firm-s29580602/
s89485131,IKEA,sofas_armchairs_sofas_sectionals_modular_sofas,sofas armchairs sofas sectionals modular sofas,mixed,"polyester,wadding,laminated,veneer,lumber,particleboard,fiberboard,plywood,solid,wood,polyurethane,foam,1,2,lb,cu,ft,acrylic,paint,melamine,foil,solid,wood,particleboard,fiberboard,plywood,polyurethane,foam,1,2,lb,cu,ft,polyurethane,foam,1,5,lb,cu,ft,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,felt,liner,steel,polypropylene,steel,polypropylene,epoxy,polyester,powder,coating,polyester,wadding,particleboard,fiberboard,plywood,polyurethane,foam,1,2,lb,cu,ft,polyurethane,foam,1,5,lb,cu,ft,solid,wood,polypropylene,100,polyester,100,recycled",30.19108352,30.19108352,False,240.03,94.93,71.12,1620.5437266480003,extra_large,heavy,False,False,False,https://www.ikea.com/us/en/images/products/jaettebo-sectional-3-seat-samsala-dark-yellow-green__1109636_pe870121_s5.jpg,https://www.ikea.com/us/en/p/jaettebo-sectional-3-seat-samsala-dark-yellow-green-s89485131/
s39575884,IKEA,sofas_armchairs_sofas_sectionals_sofas_with_chaise,sofas armchairs sofas sectionals sofas with chaise,mixed,"plywood,solid,pine,particleboard,fiberboard,plywood,solid,pine,polyurethane,foam,1,5,lb,cu,ft,particleboard,fiberboard,polyurethane,foam,1,5,lb,cu,ft,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,polyester,wadding,100,polyester,min,90,recycled,plywood,solid,pine,fiberboard,polyurethane,foam,1,5,lb,cu,ft,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,polyester,wadding,100,polyester,min,90,recycled,solid,wood,oak,veneer,clear,lacquer",53.80508304,53.80508304,False,244.16,92.08,80.96,1820.1631866879995,extra_large,very_heavy,False,False,False,https://www.ikea.com/us/en/images/products/morabo-sofa-with-chaise-gunnared-dark-gray-wood__0602368_pe680306_s5.jpg,https://www.ikea.com/us/en/p/morabo-sofa-with-chaise-gunnared-dark-gray-wood-s39575884/
s79442458,IKEA,sofas_armchairs_sofas_sectionals_sectionals,sofas armchairs sofas sectionals sectionals,mixed,"particleboard,plywood,solid,wood,polyurethane,foam,1,2,lb,cu,ft,laminated,veneer,lumber,fiberboard,particleboard,solid,wood,polyurethane,foam,1,2,lb,cu,ft,polyurethane,foam,1,5,lb,cu,ft,laminated,veneer,lumber,fiberboard,100,polyester,100,recycled,felt,liner,polyurethane,foam,2,0,lb,cu,ft,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,30,cut,polyurethane,foam,70,polyester,fibers,steel,polypropylene,polyester,wadding,100,polyester,min,90,recycled,100,polyester,100,polyester,100,recycled",55.61945104,55.61945104,False,92.71,92.08,43.18,368.61629502399995,large,very_heavy,False,False,False,https://www.ikea.com/us/en/images/products/uppland-sectional-4-seat-corner-kilanda-dark-blue__1194813_pe902063_s5.jpg,https://www.ikea.com/us/en/p/uppland-sectional-4-seat-corner-kilanda-dark-blue-s79442458/
s59305706,IKEA,sofas_armchairs_sofas_sectionals_three_seat_sofas,sofas armchairs sofas sectionals three seat sofas,mixed,"100,polyester,plywood,fiberboard,polyurethane,foam,1,5,lb,cu,ft,solid,wood,steel,epoxy,polyester,powder,coating,100,polyester,hollow,fiber,100,recycled,polyurethane,foam,1,2,lb,cu,ft,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,polyester,wadding,fiberboard,solid,wood,polyurethane,foam,1,2,lb,cu,ft,polyester,wadding,76,cotton,24,polyester,100,recycled,100,polypropylene,76,cotton,24,polyester,100,recycled",45.30476896,45.30476896,False,198.12,99.06,26.67,523.419211224,extra_large,very_heavy,False,False,False,https://www.ikea.com/us/en/images/products/soederhamn-sofa-viarp-beige-brown__0802692_pe768543_s5.jpg,https://www.ikea.com/us/en/p/soederhamn-sofa-viarp-beige-brown-s59305706/
90504303,IKEA,sofas_armchairs_sofas_sectionals_three_seat_sofas,sofas armchairs sofas sectionals three seat sofas,mixed,"62,polyester,min,90,recycled,38,viscose,rayon,laminated,veneer,lumber,solid,wood,plywood,particleboard,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,fiberboard,steel,steel,epoxy,polyester,powder,coating,polyurethane,foam,1,5,lb,cu,ft,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,polypropylene",42.89165952,42.89165952,False,231.14,93.03,28.57,614.339401494,extra_large,very_heavy,False,False,False,https://www.ikea.com/us/en/images/products/aepplaryd-sofa-djuparp-dark-blue__0992903_pe820321_s5.jpg,https://www.ikea.com/us/en/p/aepplaryd-sofa-djuparp-dark-blue-90504303/
50541581,IKEA,beds_mattresses_beds_sleeper_sofas_sofa_beds_sofa_beds_with_chaise,beds mattresses beds sleeper sofas sofa beds sofa beds with chaise,mixed,"laminated,veneer,lumber,plywood,plywood,particleboard,solid,wood,plywood,particleboard,solid,wood,polyurethane,foam,1,5,lb,cu,ft,plywood,particleboard,polyurethane,foam,2,0,lb,cu,ft,polyurethane,foam,1,5,lb,cu,ft,100,polyester,hollow,fiber,100,recycled,30,cut,polyurethane,foam,70,polyester,fibers,polyurethane,foam,polypropylene,100,polyester,min,90,recycled",71.213944,71.213944,False,235.9,153.03,89.85,3243.56496345,extra_large,very_heavy,False,False,False,https://www.ikea.com/us/en/images/products/barsloev-3-seat-sleeper-sofa-with-chaise-tibbleby-beige-gray__1213693_pe911220_s5.jpg,https://www.ikea.com/us/en/p/barsloev-3-seat-sleeper-sofa-with-chaise-tibbleby-beige-gray-50541581/
00586096,IKEA,sofas_armchairs_sofas_sectionals_three_seat_sofas,sofas armchairs sofas sectionals three seat sofas,mixed,"solid,wood,particleboard,fiberboard,plywood,fiberboard,plywood,solid,pine,fiberboard,clear,acrylic,lacquer,coir,and,natural,latex,latex,foam,steel,100,polyester,hollow,fiber,100,recycled,latex,foam,solid,pine,clear,acrylic,lacquer,polypropylene,68,cotton,32,linen,100,polyester,100,recycled,dyed,through,top,grain,leather,with,a,treated,and,pigmented,surface",40.00227848,40.00227848,False,233.05,102.87,5.71,136.89070348500002,extra_large,very_heavy,False,False,False,https://www.ikea.com/us/en/images/products/stockholm-2025-sofa-sundhamn-beige__1362734_pe955310_s5.jpg,https://www.ikea.com/us/en/p/stockholm-2025-sofa-sundhamn-beige-00586096/
50307936,IKEA,beds_mattresses_beds_sleeper_sofas_sofa_beds_loveseat_sleepers,beds mattresses beds sleeper sofas sofa beds loveseat sleepers,mixed,"laminated,veneer,lumber,solid,pine,polyurethane,foam,1,5,lb,cu,ft,particleboard,steel,epoxy,polyester,powder,coating,polyethylene,100,polyester,steel,galvanized,100,polyester,min,90,recycled",37.194544,37.194544,False,84.14,48.9,80.01,329.19682446,medium,heavy,False,False,False,https://www.ikea.com/us/en/images/products/balkarp-sleeper-sofa-vissle-gray__0366179_pe548633_s5.jpg,https://www.ikea.com/us/en/p/balkarp-sleeper-sofa-vissle-gray-50307936/
s09443512,IKEA,sofas_armchairs_sofas_sectionals_three_seat_sofas,sofas armchairs sofas sectionals three seat sofas,mixed,"78,cotton,22,polyester,100,recycled,100,polyester,polypropylene,laminated,veneer,lumber,plywood,paperboard,100,recycled,polyurethane,foam,2,0,lb,cu,ft,particleboard,plywood,particleboard,fiberboard,paperboard,100,recycled,polyurethane,foam,2,0,lb,cu,ft,polyurethane,foam,1,5,lb,cu,ft,laminated,veneer,lumber,plywood,particleboard,fiberboard,polyurethane,foam,2,0,lb,cu,ft,laminated,veneer,lumber,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,polyurethane,foam,2,0,lb,cu,ft,felt,liner,polyester,fiber,balls,steel,solid,birch,tinted,lacquer",41.19068952,41.19068952,False,221.93,95.89,93.98,1999.9759464460003,extra_large,very_heavy,False,False,False,https://www.ikea.com/us/en/images/products/esseboda-3-seat-sofa-tallmyra-blue-birch__1117688_pe872758_s5.jpg,https://www.ikea.com/us/en/p/esseboda-3-seat-sofa-tallmyra-blue-birch-s09443512/
s29502299,IKEA,sofas_armchairs_sofas_sectionals_sofas_with_chaise,sofas armchairs sofas sectionals sofas with chaise,mixed,"100,polyester,plywood,fiberboard,polyurethane,foam,1,5,lb,cu,ft,solid,wood,steel,epoxy,polyester,powder,coating,100,polyester,hollow,fiber,100,recycled,polyurethane,foam,1,2,lb,cu,ft,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,polyester,wadding,100,polyester,plywood,fiberboard,steel,solid,wood,100,polyester,hollow,fiber,100,recycled,polyurethane,foam,1,2,lb,cu,ft,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,polyester,wadding,fiberboard,solid,wood,polyurethane,foam,1,2,lb,cu,ft,polyester,wadding,78,cotton,22,polyester,min,90,recycled,100,polypropylene,78,cotton,22,polyester,min,90,recycled",45.30476896,45.30476896,False,291.15,99.06,26.67,769.19797773,extra_large,very_heavy,False,False,False,https://www.ikea.com/us/en/images/products/soederhamn-sectional-4-seat-with-chaise-fridtuna-light-beige__1154124_pe885938_s5.jpg,https://www.ikea.com/us/en/p/soederhamn-sectional-4-seat-with-chaise-fridtuna-light-beige-s29502299/
s69384114,IKEA,sofas_armchairs_sofas_sectionals_loveseats,sofas armchairs sofas sectionals loveseats,mixed,"particleboard,plywood,solid,wood,polyurethane,foam,1,2,lb,cu,ft,laminated,veneer,lumber,fiberboard,particleboard,solid,wood,polyurethane,foam,1,2,lb,cu,ft,polyurethane,foam,1,5,lb,cu,ft,laminated,veneer,lumber,fiberboard,100,polyester,100,recycled,felt,liner,polyurethane,foam,2,0,lb,cu,ft,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,30,cut,polyurethane,foam,70,polyester,fibers,steel,polypropylene,polyester,wadding,100,polyester,100,recycled,100,cotton",61.43450048,61.43450048,False,181.93,92.08,43.81,733.910131864,extra_large,very_heavy,False,False,False,https://www.ikea.com/us/en/images/products/uppland-loveseat-blekinge-white__0818535_pe774466_s5.jpg,https://www.ikea.com/us/en/p/uppland-loveseat-blekinge-white-s69384114/
s79440478,IKEA,sofas_armchairs_sofas_sectionals_sectionals,sofas armchairs sofas sectionals sectionals,mixed,"polyester,wadding,fiberboard,plywood,solid,wood,particleboard,fiberboard,solid,wood,plywood,particleboard,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,polyurethane,foam,2,0,lb,cu,ft,steel,polyester,fiber,balls,polyester,wadding,fiberboard,plywood,particleboard,solid,wood,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,polyurethane,foam,2,0,lb,cu,ft,felt,liner,steel,polyester,fiber,balls,100,polyester,min,90,recycled,100,polyester,100,recycled",64.63686,64.63686,False,95.25,94.93,82.87,749.3173767750002,large,very_heavy,False,False,False,https://www.ikea.com/us/en/images/products/kivik-sectional-5-seat-corner-tibbleby-beige-gray__1056106_pe848241_s5.jpg,https://www.ikea.com/us/en/p/kivik-sectional-5-seat-corner-tibbleby-beige-gray-s79440478/
s39393191,IKEA,sofas_armchairs_sofas_sectionals_sofas_with_chaise,sofas armchairs sofas sectionals sofas with chaise,mixed,"polyester,wadding,100,polypropylene,steel,epoxy,polyester,powder,coating,steel,plywood,polyurethane,foam,1,5,lb,cu,ft,polyurethane,foam,1,2,lb,cu,ft,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,polyurethane,foam,2,0,lb,cu,ft,polyester,wadding,polyester,wadding,100,polyester,hollow,fiber,100,recycled,100,polyester,100,recycled,80,cotton,20,polyester,min,90,recycled",36.68652096,36.68652096,False,234.95,93.98,33.66,743.2330296599998,extra_large,heavy,False,False,False,https://www.ikea.com/us/en/images/products/backsaelen-sofa-with-chaise-hallarp-gray__0950589_pe800519_s5.jpg,https://www.ikea.com/us/en/p/backsaelen-sofa-with-chaise-hallarp-gray-s39393191/
s19389166,IKEA,sofas_armchairs_sofas_sectionals_loveseats,sofas armchairs sofas sectionals loveseats,mixed,"100,polypropylene,steel,epoxy,polyester,powder,coating,particleboard,plywood,polyurethane,foam,1,5,lb,cu,ft,solid,wood,fiberboard,polyurethane,foam,2,0,lb,cu,ft,steel,30,cut,polyurethane,foam,70,polyester,fibers,solid,birch,clear,lacquer,polyester,wadding,100,polyester,min,60,recycled,100,polypropylene,100,polyester,100,recycled,100,polyester,min,90,recycled",32.60419296,32.60419296,False,165.1,80.01,11.43,150.98631093,extra_large,heavy,False,False,False,https://www.ikea.com/us/en/images/products/paerup-loveseat-vissle-gray__1041903_pe841183_s5.jpg,https://www.ikea.com/us/en/p/paerup-loveseat-vissle-gray-s19389166/
s59393152,IKEA,sofas_armchairs_sofas_sectionals_three_seat_sofas,sofas armchairs sofas sectionals three seat sofas,mixed,"polyester,wadding,100,polypropylene,steel,epoxy,polyester,powder,coating,steel,plywood,polyurethane,foam,1,5,lb,cu,ft,polyurethane,foam,1,2,lb,cu,ft,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,polyurethane,foam,1,2,lb,cu,ft,polyester,wadding,polyester,wadding,100,polyester,hollow,fiber,100,recycled,100,polyester,100,recycled,100,cotton",14.288148,14.288148,False,205.1,93.98,26.04,501.92875992,extra_large,medium,False,False,False,https://www.ikea.com/us/en/images/products/backsaelen-sofa-blekinge-white__0950634_pe800555_s5.jpg,https://www.ikea.com/us/en/p/backsaelen-sofa-blekinge-white-s59393152/
s99319099,IKEA,sofas_armchairs_sofas_sectionals_sofas_with_chaise,sofas armchairs sofas sectionals sofas with chaise,mixed,"polyester,wadding,plywood,polyurethane,foam,1,2,lb,cu,ft,particleboard,fiberboard,solid,wood,steel,epoxy,polyester,powder,coating,100,polyester,100,recycled,polyester,wadding,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,steel,polyester,wadding,30,cut,polyurethane,foam,70,polyester,fibers,polyester,wadding,plywood,polyurethane,foam,2,0,lb,cu,ft,particleboard,solid,wood,fiberboard,polypropylene,polyester,wadding,plywood,polyurethane,foam,1,2,lb,cu,ft,particleboard,fiberboard,solid,wood,melamine,foil,30,cut,polyurethane,foam,70,polyester,fibers,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,polypropylene,steel,epoxy,polyester,powder,coating,galvanized,100,polyester,min,90,recycled,100,polyester,min,90,recycled,100,polyester,100,polyester,100,recycled,100,polyester,100,polyester,100,recycled,100,polyester,min,90,recycled",44.96003904,44.96003904,False,252.09,98.11,31.12,769.6769528880001,extra_large,very_heavy,False,False,False,https://www.ikea.com/us/en/images/products/finnala-sofa-with-chaise-gunnared-beige__0514360_pe639436_s5.jpg,https://www.ikea.com/us/en/p/finnala-sofa-with-chaise-gunnared-beige-s99319099/
50530667,IKEA,beds_mattresses_beds_sleeper_sofas_sofa_beds_sofa_beds_with_chaise,beds mattresses beds sleeper sofas sofa beds sofa beds with chaise,mixed,"100,polyester,min,90,recycled,plywood,polyurethane,foam,2,0,lb,cu,ft,polyurethane,foam,1,5,lb,cu,ft,particleboard,fiberboard,felt,liner,solid,wood,laminated,veneer,lumber,particleboard,solid,wood,paperboard,100,recycled,laminated,veneer,lumber,plywood,fiberboard,100,polyester,hollow,fiber,100,recycled,polyurethane,foam,steel,epoxy,polyester,powder,coating,polypropylene",47.99456952,47.99456952,False,195.9,81.92,80.96,1299.25644288,extra_large,very_heavy,False,False,False,https://www.ikea.com/us/en/images/products/aelvdalen-3-seat-sleeper-sofa-with-chaise-knisa-dark-gray__1194630_pe902027_s5.jpg,https://www.ikea.com/us/en/p/aelvdalen-3-seat-sleeper-sofa-with-chaise-knisa-dark-gray-50530667/
60541585,IKEA,beds_mattresses_beds_sleeper_sofas_sofa_beds_sleeper_sofa_beds,beds mattresses beds sleeper sofas sofa beds sleeper sofa beds,mixed,"plywood,laminated,veneer,lumber,polyurethane,foam,2,0,lb,cu,ft,particleboard,solid,wood,particleboard,plywood,high,pressure,melamine,laminate,paint,100,polyester,hollow,fiber,100,recycled,30,cut,polyurethane,foam,70,polyester,fibers,polyurethane,foam,polypropylene,100,polyester,min,90,recycled",86.409276,86.409276,False,235.9,108.9,74.93,1924.9149843000005,extra_large,very_heavy,False,False,False,https://www.ikea.com/us/en/images/products/barsloev-sleeper-sofa-tibbleby-beige-gray__1213685_pe911212_s5.jpg,https://www.ikea.com/us/en/p/barsloev-sleeper-sofa-tibbleby-beige-gray-60541585/
50399318,IKEA,sofas_armchairs_sofas_sectionals_loveseats,sofas armchairs sofas sectionals loveseats,mixed,"particleboard,plywood,polyurethane,foam,1,2,lb,cu,ft,polyurethane,foam,1,5,lb,cu,ft,polyurethane,foam,1,5,lb,cu,ft,polyurethane,foam,2,0,lb,cu,ft,polyurethane,foam,1,5,lb,cu,ft,solid,wood,laminated,veneer,lumber,fiberboard,steel,epoxy,polyester,powder,coating,100,polyurethane,75,polyester,25,cotton",49.16030096,49.16030096,False,176.85,87.95,66.04,1027.1833533000001,extra_large,very_heavy,False,False,False,https://www.ikea.com/us/en/images/products/klippan-loveseat-bomstad-black__0562963_pe663653_s5.jpg,https://www.ikea.com/us/en/p/klippan-loveseat-bomstad-black-50399318/
s59442096,IKEA,sofas_armchairs_sofas_sectionals_modular_sofas,sofas armchairs sofas sectionals modular sofas,mixed,"100,polyester,plywood,fiberboard,polyurethane,foam,1,5,lb,cu,ft,solid,wood,steel,epoxy,polyester,powder,coating,100,polyester,hollow,fiber,100,recycled,polyurethane,foam,1,2,lb,cu,ft,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,polyester,wadding,43,cotton,27,viscose,rayon,18,polyester,100,recycled,12,linen,100,polyester,100,recycled",45.30476896,45.30476896,False,186.06,99.06,82.87,1527.3855553320004,extra_large,very_heavy,False,False,False,https://www.ikea.com/us/en/images/products/soederhamn-sofa-section-gransel-natural__1057493_pe848854_s5.jpg,https://www.ikea.com/us/en/p/soederhamn-sofa-section-gransel-natural-s59442096/
s19575880,IKEA,sofas_armchairs_sofas_sectionals_sofas_with_chaise,sofas armchairs sofas sectionals sofas with chaise,mixed,"plywood,solid,pine,particleboard,fiberboard,plywood,solid,pine,polyurethane,foam,1,5,lb,cu,ft,particleboard,fiberboard,polyurethane,foam,1,5,lb,cu,ft,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,polyester,wadding,dyed,through,top,grain,leather,with,a,treated,embossed,and,pigmented,surface,100,polyurethane,75,polyester,25,cotton,plywood,solid,pine,fiberboard,polyurethane,foam,1,5,lb,cu,ft,high,resilience,polyurethane,foam,cold,foam,2,2,lb,cu,ft,polyester,wadding,dyed,through,top,grain,leather,with,a,treated,embossed,and,pigmented,surface,100,polyurethane,75,polyester,25,cotton,solid,wood,oak,veneer,clear,lacquer",55.99139648,55.99139648,False,244.16,92.08,80.96,1820.1631866879995,extra_large,very_heavy,False,False,False,https://www.ikea.com/us/en/images/products/morabo-sofa-with-chaise-grann-bomstad-golden-brown-wood__0602358_pe680291_s5.jpg,https://www.ikea.com/us/en/p/morabo-sofa-with-chaise-grann-bomstad-golden-brown-wood-s19575880/
